37582,S,2005,26/09/2005,15,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,1,6,545,11,122,26,8,10,2,3,4,53,737
37582,S,2005,26/09/2005,16,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,0,7,647,15,129,18,4,5,0,4,3,34,832
37582,S,2005,26/09/2005,17,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,2,4,648,8,63,7,1,6,0,6,3,23,746
37582,S,2005,26/09/2005,18,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,3,3,437,11,43,3,1,2,2,1,1,10,504
46750,N,2005,04/10/2005,7,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary,453340,517000,54.54545692,-1.17697577,0.8,0.5,7,6,764,7,107,3,0,0,0,1,0,4,888
46750,N,2005,04/10/2005,8,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary,453340,517000,54.54545692,-1.17697577,0.8,0.5,7,5,926,9,68,0,1,0,1,1,0,3,1011
46750,N,2005,04/10/2005,9,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary,453340,517000,54.54545692,-1.17697577,0.8,0.5,1,1,620,11,55,4,2,2,2,2,1,13,700
46750,N,2005,04/10/2005,10,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary,453340,517000,54.54545692,-1.17697577,0.8,0.5,3,1,478,8,62,16,1,0,0,2,1,20,569
46750,N,2005,04/10/2005,11,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary,453340,517000,54.54545692,-1.17697577,0.8,0.5,4,3,435,8,61,17,1,2,0,2,2,24,531
46750,N,2005,04/10/2005,12,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary,453340,517000,54.54545692,-1.17697577,0.8,0.5,1,5,438,9,69,18,0,0,0,2,0,20,541
46750,N,2005,04/10/2005,13,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary,453340,517000,54.54545692,-1.17697577,0.8,0.5,1,1,484,7,72,8,2,1,1,2,1,15,579
46750,N,2005,04/10/2005,14,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary,453340,517000,54.54545692,-1.17697577,0.8,0.5,3,0,447,9,71,16,6,0,1,2,1,26,553
46750,N,2005,04/10/2005,15,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary,453340,517000,54.54545692,-1.17697577,0.8,0.5,1,4,491,5,96,9,4,1,1,1,1,17,613
46750,N,2005,04/10/2005,16,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary,453340,517000,54.54545692,-1.17697577,0.8,0.5,3,2,497,12,82,8,4,0,0,1,2,15,608
46750,N,2005,04/10/2005,17,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary,453340,517000,54.54545692,-1.17697577,0.8,0.5,7,1,439,9,60,3,0,0,0,0,0,3,512
46750,N,2005,04/10/2005,18,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary,453340,517000,54.54545692,-1.17697577,0.8,0.5,3,3,494,4,39,1,0,0,0,0,0,1,541
46750,S,2005,04/10/2005,7,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary,453340,517000,54.54545692,-1.17697577,0.8,0.5,2,2,263,9,64,11,2,0,0,2,0,15,353
46750,S,2005,04/10/2005,8,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary,453340,517000,54.54545692,-1.17697577,0.8,0.5,0,2,450,12,110,14,1,2,0,1,0,18,592
46750,S,2005,04/10/2005,9,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary,453340,517000,54.54545692,-1.17697577,0.8,0.5,1,2,330,7,81,5,2,2,2,0,0,11,431
